"","read_nai1","read_nai2","read_nai3","read_eff1","read_eff2","read_tem1","read_tem2","read_tcm1","read_tcm2"
"union_peak_32245",0.760129964,0.728058536,0.723096376,0.176556803,0.147349698,0.091966252,0.081225374,0.207773748,0.125040651
"union_peak_32246",0.093554457,0.056626775,0.076563146,0.765079481,0.712190209,0.341588934,0.375667354,0.363604059,0.260501357
"union_peak_32255",0.08186015,0.323581572,0.204168388,1.271208984,1.105122738,0.853972336,1.177767921,0.945370553,0.979485101
"union_peak_32258",0.689964121,0.582446829,0.910250732,4.649329156,5.046727169,2.529071917,2.314923154,3.262047841,3.730379429
"union_peak_32263",0.233886143,0.250775718,0.221182421,2.224615723,2.2470829,1.839325031,2.325076326,1.070034801,1.469227652
"union_peak_32267",0.3274406,0.364029268,0.221182421,2.401172526,2.492665731,2.529071917,2.771815882,1.91151848,1.958970203
"union_peak_32268",0.713352735,0.776595772,1.020841942,0.941636285,0.945493898,2.936351031,3.370853014,1.745299482,1.354607055
"union_peak_32279",0.210497528,0.137522168,0.161633308,0.69445676,0.72446935,0.702884922,0.629496647,0.789540242,0.510582659
"union_peak_32282",1.239596557,1.205341355,1.131433153,4.920049588,4.334536961,5.517975092,5.096892208,3.043885405,2.688374002
"union_peak_32287",0,0.032358157,0.017014032,0.635604492,0.847260766,0.078828216,0.263982465,0.103886874,0.052100271
"union_peak_32288",0.046777229,0.024268618,0.076563146,1.942124837,2.00150007,0.538659473,0.670109334,0.249328497,0.260501357
"union_peak_32346",2.57274757,2.087101138,2.075711949,1.012259006,0.736748492,0.466400276,0.517811758,1.454416235,1.21914635
"union_peak_32347",0.420995057,0.291223415,0.093577178,1.871502116,2.222524617,0.597780635,0.456892728,1.849186355,2.031910583
"union_peak_32351",2.268695585,0.897938862,1.514248881,0.070622721,0.098233132,0,0.010153172,0.031166062,0.041680217
"union_peak_32352",2.794939406,1.294326287,1.054870007,0.058852268,0.049116566,0.045983126,0.030459515,0.062332124,0.083360434
"union_peak_32360",1.204513635,1.286236748,1.122926136,3.589988336,3.573230186,4.007100959,4.101881379,2.971164594,3.376097584
"union_peak_32375",3.134074313,1.844414959,1.726924286,0.576752224,0.528003086,0.860541354,0.802100567,1.67257867,1.875609769
"union_peak_32378",0.748435657,0.80086439,0.663547262,0.211868164,0.294699397,0.216777593,0.29444198,0.623321243,0.625203256
"union_peak_32384",2.175141128,0.817043469,0.791152505,0.117704536,0.122791415,0.223346611,0.172603919,0.301271934,0.458482388
"union_peak_32385",2.830022327,2.111369756,1.982134771,0.800390842,0.601677935,0.794851174,1.025470345,1.921907167,2.427872645
"union_peak_32386",3.590152291,2.669547967,2.849850422,0.400195421,0.429769954,0.400710096,0.263982465,1.849186355,1.365027109
"union_peak_32387",0.666575507,0.517730515,0.459378874,1.22412717,1.129681021,0.814558228,0.649802991,2.58678316,2.334092157
"union_peak_32389",0.853684421,0.970744715,0.782645489,0.282490885,0.380653387,0.295605808,0.23352295,0.831094991,0.906544722
"union_peak_32397",0.526243821,0.509640976,0.876222667,2.024518012,2.148849768,2.74584951,2.284463639,2.430952849,2.605013568
"union_peak_32424",0.537938128,0.582446829,0.399829761,3.025006565,3.229414223,2.831246743,2.670284165,1.101200863,0.92738483
"union_peak_32426",0.198803221,0.258865257,0.28923855,0.988718099,0.933214756,0.650332779,0.670109334,0.457102245,0.239661248
"union_peak_32428",0.888767342,0.954565637,1.139940169,0.635604492,0.270141114,0.315312862,0.314748324,0.623321243,0.562682931
"union_peak_32431",2.023115135,2.127548834,1.931092674,0.341343153,0.429769954,0.105104287,0.131991232,0.95575924,1.114945807
"union_peak_32454",0.830295807,0.849401626,0.697575327,0.047081814,0.061395708,0.045983126,0.050765859,0.04155475,0.052100271
"union_peak_32455",1.1460421,1.350953062,1.259038395,0.047081814,0.122791415,0.026276072,0.101531717,0.072720812,0.114620597
"union_peak_32475",0,0.072805854,0.034028065,0.976947645,0.577119652,0.604349653,0.659956162,0.332437996,0.333441737
"union_peak_32491",0.1637203,0.121343089,0.025521049,1.930354384,1.854150371,2.069240659,1.705732851,0.945370553,1.010745264
"union_peak_32494",0.315746293,0.299312954,0.221182421,7.356533475,7.61306775,8.047047009,7.229058271,5.911163125,5.14750681
"union_peak_32495",1.052487642,0.857491165,0.595491133,4.260904189,4.72746949,3.967686852,3.644988651,3.272436528,3.751219537
"union_peak_32502",0.631492585,0.792774851,0.918757748,0.400195421,0.429769954,0.137949377,0.121838061,0.342826684,0.197981031
"union_peak_32515",0.023388614,0.064716314,0.017014032,1.459536241,1.215635012,1.136440108,0.832560082,0.685653368,0.604363148
"union_peak_32534",0.105248764,0.161790786,0.144619275,2.048058919,1.780475522,1.182423234,1.096542547,1.776465544,2.042330637
"union_peak_32544",0.08186015,0.137522168,0.051042097,1.400683974,1.780475522,0.919662515,0.913785456,0.540211744,0.718983745
"union_peak_32545",0.08186015,0.080895393,0.153126291,1.282979438,1.989220928,0.499245365,0.690415678,0.155830311,0.406382117
"union_peak_32547",0.128637379,0.11325355,0.153126291,3.648840603,3.61006761,1.885308156,1.685426507,0.51943437,0.760663962
"union_peak_32548",0.058471536,0.040447696,0.042535081,0.635604492,1.031447889,0.479538312,0.335054667,0.498656995,0.479322496
"union_peak_32552",0.1637203,0.137522168,0.059549113,0.741538574,0.749027633,1.097026,0.903632284,0.664875993,0.573102985
"union_peak_32558",1.134347792,0.817043469,0.578477101,0.176556803,0.221024548,0.105104287,0.263982465,0.43632487,0.521002714
"union_peak_32606",0.935544571,0.647163144,0.689068311,4.755263238,5.992221067,6.503327787,5.675622997,4.113920207,4.532723608
"union_peak_32607",0.070165843,0.242686179,0.11059121,1.953895291,1.596288399,3.087438444,2.416454872,2.950387219,2.542493242
"union_peak_32608",0.175414607,0.331671111,0.221182421,0.976947645,0.810423341,2.266311198,1.705732851,1.329751986,1.7088889
"union_peak_32609",0.1637203,0.153701247,0.144619275,2.754286133,3.229414223,4.512915343,4.294791641,3.874980397,3.803319809
"union_peak_32610",0.08186015,0.129432629,0.161633308,1.424224881,1.817312947,2.634176204,2.70074368,1.641412608,1.750569117
"union_peak_32611",0.152025993,0.34785019,0.212675405,2.165763455,2.062895777,2.016688516,1.695579679,1.63102392,1.427547435
"union_peak_32613",0.070165843,0.032358157,0.017014032,1.153504449,0.982331323,0.781713138,0.934091799,0.67526468,0.531422768
"union_peak_32615",0.210497528,0.315492032,0.153126291,0.918095378,0.601677935,0.781713138,0.375667354,0.373992746,0.552262876
"union_peak_32618",0.292357678,0.266954797,0.382815728,1.118193088,1.178797587,1.280958503,1.198074264,0.934981865,0.948224939
"union_peak_32620",0.420995057,0.250775718,0.212675405,0.835702203,0.945493898,1.307234575,0.954398143,0.747985492,1.062845536
"union_peak_32630",0.830295807,1.075908726,1.080391056,0.353113607,0.294699397,0.137949377,0.23352295,0.623321243,0.802344179
"union_peak_32649",0.140331686,0.080895393,0.025521049,0.717997667,0.687631926,0.505814383,0.487352243,0.093498187,0.135460706
"union_peak_32682",1.941254985,1.690713712,1.854529528,0.247179525,0.135070557,0.131380359,0.29444198,0.498656995,0.479322496
"union_peak_32689",0.210497528,0.323581572,0.246703469,1.18881581,1.36298471,1.366355737,1.177767921,0.945370553,0.771084016
"union_peak_32722",0.90046165,0.865580704,0.731603392,0.270720432,0.233303689,0.361295988,0.385820526,0.509045682,0.833604342
"union_peak_32726",0.374217828,0.105164011,0.204168388,0.282490885,0.429769954,0.650332779,0.416280041,0.696042055,0.78150407
"union_peak_32729",0.783518578,0.647163144,0.748617424,0.153015896,0.171907981,0.078828216,0.192910263,0.176607686,0.135460706
"union_peak_32735",0.339134907,0.177969864,0.238196453,0.317802246,0.282420255,0.197070539,0.406126869,0.820706304,1.250406512
"union_peak_32747",0.1637203,0.444924661,0.331773631,0.788620388,1.301589002,1.307234575,1.035623516,0.540211744,0.552262876
"union_peak_32776",1.660591614,1.496564769,1.590812027,5.696899523,5.181797726,5.734752684,4.274485298,3.58409715,3.438617909
